Window,Label,Max_Acc,Mean_Acc,Std_Acc,Max_Gyro,Mean_Gyro,Std_Gyro,Rep_Count,Smoothness
313,2,0.620982,0.313155,0.138369,1.69885,0.725736,0.406667,4,0.0420705
314,2,0.60791,0.293623,0.126251,2.921,1.02715,0.643779,4,0.0427426
315,2,0.683755,0.33373,0.138374,2.921,1.07264,0.615192,4,0.0530538
316,2,0.683755,0.326755,0.135919,1.75621,0.841281,0.401337,5,0.0523957
317,2,0.683488,0.311009,0.12342,2.10012,0.862837,0.4154,3,0.0464398
318,2,0.683488,0.325926,0.128855,2.10012,0.853515,0.436008,4,0.0501871
319,2,0.638174,0.324425,0.138463,2.06121,0.86787,0.482633,5,0.0500735
320,2,0.638174,0.303281,0.139651,1.9194,0.781981,0.453123,5,0.0451366
321,2,0.758043,0.306968,0.138352,1.8852,0.830591,0.404631,5,0.0475524
322,2,0.541018,0.291098,0.131584,1.46899,0.744717,0.381927,5,0.0387952
323,2,0.705572,0.315928,0.133817,2.94993,1.03311,0.620655,5,0.0482644
324,2,0.705572,0.321557,0.124487,2.94993,1.03777,0.599694,4,0.0512887
325,2,0.771333,0.301976,0.120585,1.73248,0.772269,0.401327,5,0.0538138
326,2,0.771333,0.297703,0.11377,1.73248,0.799847,0.427764,3,0.0490319
327,2,0.705185,0.304548,0.127527,2.00663,0.853462,0.430709,4,0.0492681
328,2,0.705185,0.306277,0.145101,2.00663,0.887384,0.429257,4,0.0583904
329,2,0.675869,0.296662,0.141135,1.95793,0.839538,0.424375,4,0.0510758
330,3,1.05714,0.403659,0.219907,1.71906,0.927297,0.322162,4,0.0858027
331,3,1.09186,0.392909,0.216839,1.61218,0.830159,0.347947,4,0.0936055
332,3,1.09186,0.368541,0.195132,2.45956,0.999212,0.489275,4,0.10406
333,3,1.04192,0.333163,0.179174,2.45956,1.028,0.495519,4,0.0980317
334,3,1.04192,0.341544,0.190617,1.82875,0.793898,0.358328,4,0.0933526
335,3,0.856578,0.333003,0.173242,1.78592,0.877172,0.378665,3,0.0802665
336,3,1.01366,0.374631,0.190188,2.10711,0.938935,0.375577,4,0.0743879
337,3,1.01366,0.395803,0.194835,2.10711,0.858721,0.345468,5,0.0819059
338,3,0.979463,0.354406,0.194727,1.7595,0.739466,0.340478,5,0.0902569
339,3,0.949935,0.389827,0.192476,2.32826,0.916765,0.430515,6,0.107586
340,3,0.949935,0.373821,0.186872,2.41914,0.903702,0.500678,6,0.0995804
341,3,0.851256,0.344902,0.173774,2.41914,0.906032,0.478952,5,0.0805537
342,3,1.0571,0.352739,0.18492,1.90618,0.851006,0.390558,4,0.0831117
343,3,1.0571,0.364104,0.182337,2.24658,0.96261,0.455593,5,0.101436
344,3,1.04524,0.347363,0.186865,2.24658,0.968058,0.461578,5,0.0967396
345,3,1.04298,0.336776,0.188214,2.02931,0.890858,0.362069,6,0.0892322
346,3,1.04298,0.347394,0.179072,2.02931,0.84101,0.349045,6,0.0893305
347,5,0.368597,0.114945,0.074382,1.60883,0.310581,0.278405,3,0.0197324
348,5,0.121826,0.0320211,0.0276006,0.349846,0.119213,0.0896727,2,0.00473523
349,5,0.0245246,0.00941002,0.00528951,0.129873,0.0553342,0.0196367,0,0.00217419
350,5,0.0531244,0.0172555,0.0127166,0.162115,0.0677117,0.0279843,2,0.00336402
351,5,0.0979923,0.030822,0.0183552,0.353892,0.103651,0.0668066,2,0.00511596
352,5,0.099465,0.0409225,0.0250323,0.428807,0.152936,0.0872698,4,0.0074619
353,5,0.123203,0.0486897,0.024544,0.490654,0.184096,0.0993554,4,0.00797545
354,5,0.123203,0.0442107,0.0220385,0.490654,0.171938,0.0967247,3,0.0078916
355,5,0.148465,0.0457884,0.0299932,0.588683,0.172438,0.09779,1,0.0113258
356,5,0.148465,0.0545822,0.0329659,0.588683,0.193697,0.128542,3,0.0141204
357,5,0.124841,0.0494736,0.0272572,0.673963,0.194689,0.152102,4,0.01267
358,5,0.106142,0.0518626,0.0285155,0.673963,0.173271,0.128265,2,0.00836653
359,5,0.106142,0.0476548,0.0258156,0.330479,0.133745,0.0637558,1,0.00334668
360,5,0.0736754,0.0350542,0.014801,0.500716,0.142849,0.0860662,3,0.00494658
361,5,0.0872097,0.0367432,0.018417,0.500716,0.17089,0.0932042,5,0.0081005
362,5,0.0872097,0.0347012,0.0179031,0.407083,0.144455,0.0837016,3,0.00813439
363,5,0.205411,0.0927319,0.0604396,0.485656,0.238614,0.0773985,1,0.00473952
364,5,0.129197,0.0298225,0.0312354,0.213374,0.13182,0.0543844,0,0.00185382
365,5,0.0284978,0.0128354,0.00563464,0.153297,0.0594884,0.0380376,0,0.0018149
366,5,0.0211216,0.00927234,0.00473799,0.0637507,0.0304939,0.0142177,0,0.00197457
367,5,0.0238486,0.00932763,0.00595642,0.21445,0.0647103,0.0604764,0,0.00230023
368,5,0.0364985,0.013457,0.00830052,0.21445,0.0868164,0.0527741,0,0.0028482
369,5,0.0364985,0.0146128,0.00774762,0.159561,0.0581979,0.0288153,0,0.00293407
370,5,0.0260726,0.0119308,0.00632406,0.100707,0.0316931,0.0210511,0,0.00236455
371,5,0.0242782,0.00881951,0.00570127,0.0597001,0.0194227,0.0128432,0,0.00170161
372,5,0.0146196,0.00613056,0.00319697,0.0597001,0.0192455,0.0134499,0,0.00157642
373,5,0.0125198,0.00535435,0.00235627,0.0575958,0.0152736,0.0122185,0,0.00136339
374,5,0.011968,0.00473818,0.0022271,0.0231801,0.00932022,0.00462989,0,0.00134641
375,5,0.0157893,0.00511889,0.00263188,0.0213079,0.00822324,0.00417397,0,0.0016421
376,5,0.0157893,0.00554978,0.00238121,0.0216073,0.00930364,0.00444726,0,0.001505
377,5,0.0554903,0.0135085,0.0115934,0.170444,0.040362,0.0371859,3,0.00286078
378,4,0.509007,0.125252,0.117311,0.20293,0.143367,0.0311354,0,0.00634198
379,4,0.120512,0.0464631,0.0347977,0.167325,0.0953582,0.0300905,2,0.0039014
380,4,0.0423518,0.0165176,0.00799487,0.0993219,0.0534436,0.0224337,0,0.00342791
381,4,0.0257539,0.0104461,0.00590926,0.057643,0.023607,0.0157428,0,0.00229855
382,4,0.0337578,0.01028,0.0072646,0.0522512,0.017591,0.0123894,0,0.00154673
383,4,0.0495083,0.0190044,0.011124,0.195971,0.0391528,0.041508,1,0.00174704
384,4,0.317398,0.110305,0.102063,0.387861,0.161343,0.118993,1,0.00492219
385,4,0.425558,0.221302,0.085828,0.387861,0.229522,0.0687988,1,0.00757788
386,4,0.425558,0.14615,0.119167,0.330484,0.165972,0.0515176,2,0.00780331
387,4,0.116835,0.0308538,0.0227549,0.184638,0.119789,0.0259428,1,0.00483301
388,4,0.034225,0.0152306,0.00666821,0.127069,0.072411,0.0308492,0,0.00507788
389,4,0.034225,0.0140804,0.0054127,0.0778804,0.0333279,0.0181917,0,0.00425891
390,4,0.267179,0.0998932,0.0624056,0.340175,0.210291,0.0503239,3,0.00907597
391,4,0.0833047,0.0374454,0.0192273,0.272901,0.155796,0.0580362,1,0.00275176
392,4,0.047829,0.0171922,0.0119553,0.171805,0.0761727,0.0386726,2,0.0019663
393,4,0.023404,0.00952866,0.00435808,0.0680415,0.0365445,0.0147612,0,0.00174438
394,4,0.023404,0.00970314,0.00456275,0.0576307,0.0226922,0.010224,0,0.00191858
395,4,0.0229477,0.00813155,0.00423937,0.0380653,0.0183106,0.00811718,0,0.00166018
396,4,0.0138839,0.00575121,0.00258044,0.0380653,0.0156382,0.00946826,0,0.00138622
397,4,0.0313266,0.0104204,0.0086174,0.0837326,0.0195457,0.0164067,0,0.00191158
398,4,0.0457003,0.0152476,0.00891873,0.100558,0.0266499,0.0197104,0,0.00254647
399,4,0.0457003,0.0119597,0.0069506,0.100558,0.0205281,0.0163348,0,0.00259027
400,4,0.0183664,0.00727673,0.00344224,0.0368068,0.0115926,0.00761069,0,0.00204739
401,4,0.0183664,0.00605479,0.00311989,0.0226101,0.00679288,0.00369013,0,0.00188675
402,4,0.013286,0.00578557,0.0026665,0.0276322,0.00863283,0.00537223,0,0.00181061
403,4,0.0165073,0.00681534,0.0035626,0.0276322,0.01034,0.00557657,0,0.00169857
404,6,0.25745,0.0493504,0.0400292,0.720592,0.306595,0.118879,2,0.0129778
405,6,0.0682181,0.0221648,0.0139345,0.340423,0.17198,0.0695495,3,0.00363586
406,6,0.0450414,0.0115275,0.00862717,0.215852,0.0763117,0.0491564,0,0.00315455
407,6,0.0291474,0.00672174,0.00475977,0.0788422,0.0283984,0.0135276,0,0.00251497
408,6,0.0263563,0.00771656,0.00415909,0.0404575,0.0214536,0.00730078,0,0.00224895
409,6,0.0263563,0.0103836,0.00529517,0.0807637,0.0308357,0.0157854,0,0.00233041
410,6,0.0241519,0.0105987,0.00482355,0.0807637,0.0298119,0.0163578,0,0.00223288
411,6,0.0406175,0.0126118,0.00714589,0.100824,0.0330418,0.0207997,0,0.0027019
412,6,0.0439678,0.0150917,0.00935483,0.135809,0.0428426,0.0309136,0,0.00302875
413,6,0.0533836,0.0135102,0.0111584,0.251317,0.0372294,0.0419026,0,0.0056573
414,6,0.0533836,0.0144221,0.0104083,0.251317,0.0275386,0.0342625,0,0.00562113
415,6,0.0434321,0.0130396,0.00710117,0.0555392,0.0180112,0.0112908,0,0.00242602
416,6,0.037788,0.0123763,0.00586402,0.099476,0.0264443,0.0215124,0,0.00310651
417,6,0.0688721,0.0204391,0.0117742,0.157038,0.0532934,0.030622,0,0.00524724
418,6,0.080454,0.0255165,0.0169781,0.441821,0.197167,0.0742973,2,0.00630301
419,6,0.0335514,0.0123003,0.00749955,0.240192,0.0998617,0.0525506,0,0.00270026
420,6,0.018455,0.0065079,0.00377911,0.09361,0.0352772,0.0254166,0,0.00177235
421,6,0.0138735,0.00576198,0.0025439,0.028511,0.0141642,0.00511282,0,0.00161412
422,6,0.0146359,0.00608523,0.00270859,0.0267623,0.0136093,0.0044767,0,0.00160194
423,6,0.0146359,0.0054483,0.00268263,0.0260902,0.011844,0.00456503,0,0.00170688
424,6,0.0133593,0.00518822,0.00238196,0.0179528,0.00804421,0.00347831,0,0.00167745
425,6,0.0118792,0.00519044,0.00235373,0.014026,0.00639723,0.00264924,0,0.0013583
426,6,0.012565,0.00499357,0.00221043,0.0136945,0.00571513,0.00276984,0,0.00137349
427,6,0.018388,0.00745425,0.00423311,0.0447202,0.0120398,0.0106255,0,0.00147533
428,6,0.018388,0.0087398,0.00438258,0.0447202,0.0158429,0.00917678,0,0.00154149
429,6,0.0175414,0.00795321,0.00380905,0.0334398,0.0120682,0.00504114,0,0.0019079
430,6,0.0175368,0.00715156,0.00357812,0.0263374,0.0112097,0.00447374,0,0.00214451
431,6,0.0175368,0.00507751,0.00283496,0.0224525,0.00961391,0.00424094,0,0.00187079
432,6,0.0154871,0.00467915,0.00243955,0.0179733,0.00825185,0.00382789,0,0.00160924
433,6,0.0154871,0.00534838,0.0027416,0.0179733,0.00826049,0.00374161,0,0.00182428
434,1,0.504567,0.202316,0.0934417,1.08288,0.448369,0.202665,5,0.0356008
435,1,0.490084,0.210498,0.104698,0.983909,0.413265,0.177063,4,0.0373721
436,1,0.759739,0.234264,0.114973,0.983909,0.424912,0.200409,4,0.0487721
437,1,0.759739,0.24557,0.118727,1.07086,0.466093,0.221973,4,0.0563612
438,1,0.696501,0.239321,0.117582,1.07086,0.503455,0.211782,3,0.0481705
439,1,0.693329,0.247145,0.11731,1.0335,0.514848,0.209681,3,0.0434077
440,1,0.693329,0.260044,0.124598,1.06347,0.509241,0.226751,4,0.0473832
441,1,0.632707,0.25227,0.125023,1.06347,0.482012,0.219925,4,0.0435886
442,1,0.657229,0.243747,0.120583,1.03104,0.499039,0.210895,4,0.0460237
443,1,0.826255,0.261796,0.137257,1.07926,0.527661,0.233181,4,0.0639385
444,1,0.826255,0.265951,0.141047,1.07926,0.516651,0.222615,3,0.066106
445,1,0.738643,0.245918,0.115505,0.94978,0.502608,0.192189,4,0.0522719
446,1,0.602885,0.238542,0.105314,0.94978,0.470369,0.196926,4,0.0492704
447,1,0.726717,0.249425,0.121505,1.1624,0.469718,0.223815,4,0.0525889
448,1,0.726717,0.257758,0.130868,1.19444,0.497173,0.232982,2,0.0555234
449,1,0.71331,0.242028,0.121331,1.19444,0.497476,0.235495,2,0.0547928
450,1,0.467179,0.179676,0.0970473,1.01847,0.45256,0.22798,3,0.0400028
451,1,0.539506,0.191145,0.102533,0.962257,0.447958,0.213673,3,0.0453526
452,1,0.539506,0.232245,0.1035,0.942443,0.441879,0.194048,4,0.0471025
453,1,0.672788,0.271269,0.111057,1.17711,0.508958,0.211863,3,0.0481945
454,1,0.691342,0.296342,0.132526,1.35164,0.563863,0.250813,3,0.0648735
455,1,0.718655,0.282031,0.136929,1.35164,0.5733,0.244514,4,0.0771886
456,1,0.718655,0.274629,0.127115,1.21303,0.528602,0.228861,3,0.0720355
457,1,0.718599,0.264487,0.11882,1.08597,0.474958,0.200473,3,0.0549211
458,1,0.857913,0.269348,0.132082,1.26287,0.482992,0.225098,2,0.047338
459,1,0.857913,0.292194,0.146951,1.52852,0.555679,0.272364,3,0.0701696
460,1,0.74776,0.276721,0.13125,1.52852,0.543681,0.243605,3,0.0705051
461,1,0.709398,0.262454,0.119543,1.13416,0.52413,0.204509,3,0.0527555
462,1,0.709398,0.259199,0.119517,1.13416,0.529768,0.214123,4,0.050419
463,1,0.655809,0.2568,0.120979,1.11474,0.544339,0.226841,4,0.0496018
464,1,0.626287,0.240485,0.120721,1.11474,0.529755,0.222437,3,0.0479684
465,3,0.964075,0.299546,0.156264,1.46478,0.573489,0.240293,4,0.0748577
466,3,0.964075,0.305312,0.171558,1.77094,0.643277,0.351101,3,0.0693973
467,3,0.816361,0.259755,0.155629,1.96429,0.830994,0.438685,4,0.060869
468,3,0.979909,0.272586,0.144638,1.96429,0.766898,0.403956,4,0.073592
469,3,0.979909,0.297954,0.164799,2.17057,0.705881,0.420051,4,0.0831001
470,3,0.896324,0.298116,0.165431,2.17057,0.764686,0.438644,4,0.0713569
471,3,0.94613,0.32096,0.160073,1.8007,0.671819,0.301438,4,0.0686059
472,3,0.94613,0.302347,0.153695,1.26655,0.645,0.231197,5,0.0701217
473,3,0.964975,0.356018,0.153718,2.02009,0.827271,0.359684,5,0.0705792
474,3,0.964975,0.363327,0.166389,2.02009,0.759086,0.359464,5,0.0797564
475,3,0.953754,0.316948,0.181343,2.55988,0.892419,0.457394,4,0.0912982
476,3,0.902285,0.295646,0.17201,2.55988,0.870289,0.495768,4,0.085321
477,3,1.05094,0.325401,0.176584,1.96257,0.777989,0.430561,3,0.0774201
478,3,1.05094,0.337219,0.169702,1.88949,0.907959,0.397584,4,0.0784453
479,3,0.943291,0.365928,0.174622,1.87508,0.755755,0.376239,4,0.0818123
480,3,1.03116,0.427717,0.19861,2.01152,0.697018,0.405518,4,0.0937386
481,3,1.21302,0.45113,0.222596,2.08048,0.713227,0.340627,5,0.117436
482,3,1.09364,0.383488,0.19991,3.16755,1.02269,0.708151,4,0.110159
483,3,1.09364,0.379721,0.205787,3.16755,1.07931,0.705244,4,0.108701
484,3,1.05577,0.396121,0.200694,2.22079,0.749229,0.375258,4,0.0960268
485,3,1.05577,0.404462,0.216816,1.72922,0.797327,0.34129,4,0.0930267
486,3,1.24856,0.452319,0.240763,2.14108,0.813098,0.398969,4,0.118494
487,3,1.24856,0.473444,0.259571,3.3692,1.15742,0.765702,3,0.122403
488,2,0.548334,0.242962,0.0968974,1.02583,0.480645,0.176653,4,0.0432511
489,2,0.62401,0.239656,0.105874,0.771664,0.394149,0.142171,4,0.0443007
490,2,0.62401,0.23056,0.105201,1.71124,0.557947,0.377403,5,0.0440128
491,2,0.623962,0.219835,0.0924426,1.71124,0.731538,0.452728,5,0.0454669
492,2,0.638775,0.238734,0.109958,1.53972,0.621261,0.353034,6,0.0513201
493,2,0.638775,0.244186,0.114417,0.894849,0.443873,0.159538,6,0.0454685
494,2,0.564755,0.238316,0.115122,1.38789,0.513828,0.262652,5,0.0448887
495,2,0.597787,0.243954,0.116325,1.38789,0.565805,0.256167,5,0.0474682
496,2,0.597787,0.251805,0.10268,1.03242,0.532126,0.217998,5,0.0417141
497,2,0.724291,0.297531,0.127158,1.92872,0.719619,0.340579,4,0.051867
498,2,0.949261,0.281188,0.138045,1.29232,0.577626,0.286749,3,0.054661
499,2,0.949261,0.272948,0.144245,2.07692,0.843209,0.474565,3,0.07324
500,2,0.709119,0.284535,0.126445,2.07692,0.878648,0.439492,5,0.0603489
501,2,0.619548,0.320902,0.129539,1.35711,0.549593,0.254521,8,0.0534756
502,2,0.652414,0.324702,0.132195,1.23974,0.536945,0.25828,6,0.0532882
503,2,0.652414,0.30346,0.137354,1.49374,0.685468,0.267479,5,0.056129
504,2,0.644677,0.302825,0.134075,1.49374,0.648223,0.258487,4,0.0540636
505,2,0.610029,0.290873,0.116334,1.24315,0.460647,0.209673,6,0.0479777
506,2,0.610029,0.293122,0.11987,1.24315,0.446127,0.195741,5,0.0491133
507,2,0.582445,0.288048,0.0984101,2.11696,0.77239,0.492398,3,0.0404981
508,2,0.612124,0.298796,0.114452,2.11696,0.787852,0.500396,5,0.0404798
509,2,0.651149,0.308324,0.127956,1.5534,0.510791,0.309403,6,0.0458478
510,2,0.773873,0.29205,0.132437,1.5534,0.549704,0.30401,5,0.0598587
511,2,0.773873,0.301513,0.144353,1.392,0.654654,0.327031,6,0.0604123
512,2,0.692662,0.308285,0.15038,1.392,0.655204,0.329302,6,0.0614322
513,2,0.692662,0.296281,0.13891,1.93019,0.779903,0.418705,6,0.0600344
514,2,0.747321,0.349039,0.144349,1.13762,0.472691,0.220743,7,0.0650771
515,2,0.85467,0.336241,0.164962,1.13762,0.45372,0.20417,6,0.0695849
516,2,0.85467,0.304517,0.146935,2.4921,0.797734,0.588619,6,0.0580988
517,2,0.67529,0.312677,0.126866,2.4921,0.89432,0.560397,5,0.0526251
518,2,0.568069,0.312698,0.117392,1.43654,0.619591,0.334237,5,0.0561682
519,2,0.568069,0.313844,0.119001,1.62732,0.664249,0.336391,4,0.0515915
520,2,0.615498,0.329951,0.134797,1.62732,0.741216,0.294505,6,0.0501723
521,2,0.736633,0.354829,0.154376,1.82037,0.728124,0.329879,7,0.0582571
522,5,0.292855,0.0928349,0.0603366,0.768551,0.209217,0.12648,2,0.0113011
523,5,0.0946721,0.0456946,0.0283853,0.279331,0.102092,0.0543651,2,0.00583878
524,5,0.0733417,0.0239357,0.0137826,0.279331,0.086447,0.0561615,2,0.00882461
525,5,0.0733417,0.0240719,0.0129795,0.271848,0.0827867,0.047033,3,0.00737566
526,5,0.0547398,0.0226655,0.011645,0.231279,0.107651,0.0616435,0,0.00426267
527,5,0.0547398,0.0194937,0.0113671,0.244513,0.128826,0.0728242,3,0.0030753
528,5,0.0417069,0.0142895,0.00732135,0.244513,0.0636993,0.0730711,0,0.00184858
529,5,0.0225375,0.0105339,0.00450733,0.0362503,0.0190383,0.0070525,0,0.00155897
530,5,0.0232535,0.00904987,0.00448353,0.0389609,0.0192447,0.00793491,0,0.00188587
531,5,0.0232535,0.00953365,0.00444107,0.0816719,0.0254991,0.0152004,0,0.0018503
532,5,0.0212619,0.00807557,0.00419654,0.0816719,0.0228149,0.0161257,0,0.00154451
533,5,0.0167539,0.00644822,0.00289935,0.0282025,0.0117903,0.00545918,0,0.0016942
534,5,0.0167539,0.00690319,0.00253659,0.0234584,0.0106604,0.00476398,0,0.00171298
535,5,0.0160762,0.00725079,0.00258354,0.0266332,0.0120592,0.00543548,0,0.00144609
536,5,0.331132,0.128889,0.0696225,0.707825,0.393073,0.114265,1,0.00946864
537,5,0.182036,0.0777449,0.0422861,0.572087,0.251643,0.149627,3,0.0157023
538,5,0.182036,0.0597153,0.040309,0.341457,0.139098,0.0694855,3,0.0166885
539,5,0.152556,0.0482736,0.0279791,0.515968,0.185441,0.144081,3,0.0102494
540,5,0.0933566,0.0338665,0.019854,0.515968,0.14026,0.150996,3,0.00530359
541,5,0.0995946,0.0310791,0.0193101,0.479085,0.150407,0.125753,2,0.00584144
542,5,0.101153,0.0388405,0.020526,0.479085,0.210669,0.11297,3,0.00659721
543,5,0.101153,0.0291182,0.0189709,0.405286,0.150206,0.0801898,2,0.00515946
544,5,0.0473354,0.0194735,0.0103687,0.263017,0.125874,0.0551101,0,0.00331761
545,5,0.0612863,0.021112,0.0124703,0.364098,0.167104,0.07822,2,0.00451105
546,5,0.0612863,0.0189476,0.0120621,0.364098,0.168067,0.0766975,2,0.00438731
547,5,0.0450845,0.0153212,0.00960602,0.21235,0.119723,0.054728,0,0.00343625
548,5,0.0450845,0.0118669,0.00910102,0.161685,0.0599604,0.0511012,0,0.0027906
549,5,0.0190011,0.00749196,0.00393453,0.0778224,0.0198079,0.0142739,0,0.00193546
550,5,0.0338659,0.0120514,0.00851687,0.194859,0.051431,0.04555,0,0.00211432
551,5,0.0338659,0.016406,0.0060178,0.194859,0.0607473,0.0413472,0,0.00185025
552,4,0.49342,0.123595,0.116469,0.429271,0.236248,0.0562781,0,0.00922559
553,4,0.0881129,0.0502825,0.0148646,0.278221,0.178068,0.0572881,2,0.00344949
554,4,0.0620471,0.0278044,0.0176782,0.169188,0.0969067,0.0365105,3,0.00221263
555,4,0.0388204,0.00885695,0.00684824,0.117331,0.0452612,0.0276117,0,0.00170938
556,4,0.0116112,0.00521481,0.00242583,0.0376028,0.0178124,0.00813091,0,0.00169551
557,4,0.0112502,0.00508396,0.00225587,0.0249059,0.0121095,0.00342287,0,0.00146356
558,4,0.0136936,0.0056838,0.00247463,0.0266006,0.0120219,0.00468488,0,0.00141948
559,4,0.0190503,0.00746917,0.00390357,0.0752191,0.0167048,0.0113061,0,0.00226958
560,4,0.0190503,0.0083062,0.00403335,0.0752191,0.0190371,0.0115592,0,0.00233521
561,4,0.0165931,0.0073128,0.00326806,0.0397858,0.0150394,0.00741911,0,0.00180636
562,4,0.025649,0.00924274,0.00459743,0.0553158,0.0202635,0.0116028,0,0.0026118
563,4,0.025649,0.01157,0.00445032,0.0666748,0.0310143,0.0131222,0,0.00281985
564,4,0.527961,0.268913,0.138195,1.9752,0.677571,0.496863,3,0.0201873
565,4,0.349665,0.125897,0.087617,0.64794,0.216704,0.128595,3,0.0136146
566,4,0.155736,0.0530112,0.0358143,0.398435,0.149363,0.0758473,1,0.00695834
567,4,0.132576,0.0428241,0.0301056,0.398435,0.140315,0.0794208,2,0.0059264
568,4,0.132576,0.0417682,0.0278808,0.280276,0.08907,0.0728047,1,0.00386874
569,4,0.0706427,0.0230455,0.0160079,0.070423,0.030843,0.0156603,1,0.00236539
570,4,0.0238795,0.0125524,0.00465778,0.0322396,0.016688,0.00836083,0,0.00182967
571,4,0.0195692,0.00845797,0.00455139,0.0455026,0.0152271,0.00942648,0,0.00180221
572,4,0.0445258,0.014194,0.00998797,0.052671,0.0247385,0.0115828,0,0.00255584
573,4,0.0445258,0.0172965,0.00859753,0.0668524,0.0277311,0.0109323,0,0.00289339
574,4,0.0295166,0.0113002,0.00589972,0.103764,0.0304094,0.0190175,0,0.00269147
575,4,0.132586,0.0366197,0.0373066,0.399979,0.0839988,0.0822346,2,0.00458524
576,4,0.132586,0.0624943,0.0378358,0.399979,0.128295,0.0850481,2,0.0050179
577,4,0.137879,0.068035,0.0394049,0.32241,0.139328,0.0889991,3,0.00542896
578,6,0.269671,0.0646797,0.0490558,0.675071,0.318773,0.123972,2,0.0093693
579,6,0.107085,0.0250194,0.0227716,0.307115,0.151812,0.0758749,1,0.00342352
580,6,0.0217132,0.011274,0.00438142,0.164624,0.0545959,0.0402214,0,0.00200374
581,6,0.0253086,0.00949018,0.00388768,0.0388155,0.0223405,0.00757424,0,0.00234579
582,6,0.0253086,0.00959836,0.00340016,0.0333243,0.0210426,0.00498674,0,0.00212256
583,6,0.0147995,0.00759827,0.00296016,0.0287359,0.0179474,0.0045271,0,0.00116928
584,6,0.0179921,0.00546263,0.00295932,0.022236,0.012661,0.00480662,0,0.00164694
585,6,0.0179921,0.00458711,0.00267908,0.041268,0.0101019,0.0059969,0,0.0018248
586,6,0.0321525,0.00908016,0.00665789,0.116285,0.0214346,0.0233102,0,0.00181705
587,6,0.0424597,0.0146445,0.00889688,0.146721,0.0401283,0.0311238,0,0.00369936
588,6,0.0424597,0.0169664,0.00949718,0.170271,0.0527306,0.0322228,0,0.0037698
589,6,0.0760378,0.0248822,0.0164342,0.331297,0.0855393,0.0612904,3,0.00613209
590,6,0.0760378,0.0302582,0.0175137,0.331297,0.102,0.0602853,4,0.0063771
591,6,0.0678619,0.0234988,0.0128883,0.192874,0.058951,0.046245,3,0.00457785
592,6,0.0406115,0.0155875,0.00909485,0.145862,0.0334216,0.0265412,0,0.00342405
593,6,0.0429432,0.0194116,0.0113266,0.145862,0.040033,0.0297032,0,0.00445113
594,6,0.213829,0.0520944,0.0454336,0.53746,0.271816,0.0781657,1,0.0102765
595,6,0.0573452,0.0285696,0.00913566,0.281749,0.166604,0.0679154,0,0.00349651
596,6,0.0573452,0.0210343,0.0131167,0.25723,0.0780324,0.0547411,3,0.00348366
597,6,0.0204408,0.00930818,0.00389789,0.0670997,0.0294195,0.0146642,0,0.00179101
598,6,0.0165522,0.00696583,0.00312258,0.0353519,0.0189344,0.00432982,0,0.00207064
599,6,0.0160303,0.0060217,0.00288139,0.0353519,0.0156624,0.00451965,0,0.00215694
600,6,0.0149441,0.00555155,0.00271747,0.0246805,0.0116776,0.00362892,0,0.00181678
601,6,0.0128973,0.00535256,0.00267067,0.0169969,0.00892723,0.00329448,0,0.00160203
602,6,0.015418,0.00582499,0.00304742,0.018846,0.00760275,0.00331139,0,0.0015219
603,6,0.015418,0.00645283,0.00307618,0.0243311,0.00971625,0.00481522,0,0.00180397
